objID,RA_ICRS,DE_ICRS,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,pmRA,pmDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD,spCl,subCl
1237680316059615603,20.775716,32.155008,1,6,1,0.048,0.052,23.029,22.261,20.944,19.425,18.55,0.684,0.12,0.068,0.028,0.042,-1.4E-4,4.0E-5,0,10.05,-19.46,,,,3,"SDSS J012306.17+320918.0","7728-58138-0607 ",55121.4608,"STAR  ","M5III       "
1237680316059549830,20.738789,32.211373,1,6,1,0.002,0.002,18.58,16.987,16.409,16.204,16.075,0.022,0.004,0.004,0.004,0.008,-5.0E-5,1.0E-5,0,3.64,1.87,,,,3,"SDSS J012257.30+321240.9","2041-53387-0551 ",55121.4604,"STAR  ","F9          "
1237666214077857800,20.875317,32.242232,1,6,1,0.001,0.001,18.211,16.451,15.714,15.414,15.247,0.013,0.004,0.004,0.004,0.005,1.0E-5,1.0E-5,0,7.54,-7.97,,,,3,"SDSS J012330.07+321432.0","2041-53387-0556 ",53263.4046,"STAR  ","K1          "
1237666214077858507,20.851788,32.306884,1,6,1,0.033,0.033,24.3,22.929,21.119,19.909,19.272,0.727,0.143,0.046,0.025,0.048,1.1E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J012324.42+321824.7","7728-58138-0614 ",53263.4046,"STAR  ","M4.5:III    "
1237666214077857854,20.84469,32.306465,1,6,1,0.003,0.003,19.224,18.129,17.596,17.382,17.295,0.022,0.006,0.005,0.006,0.012,-7.2E-4,1.0E-5,0,6.28,-12.48,,,,3,"SDSS J012322.72+321823.2","2041-53387-0552 ",53263.4046,"STAR  ","G2          "
1237680316059615264,20.812798,32.313408,1,6,1,0.001,0.001,17.235,16.131,15.685,15.501,15.418,0.011,0.004,0.003,0.004,0.006,-2.1E-4,1.0E-5,0,16.6,-0.02,,,,3,"SDSS J012315.07+321848.2","2041-53387-0544 ",55121.4608,"STAR  ","F5          "
1237680316059550161,20.63721,32.199804,1,6,1,0.055,0.057,24.234,21.359,21.12,21.069,21.124,1.446,0.057,0.077,0.109,0.356,-3.6E-4,1.3E-4,0,0.0,0.0,,,,3,"SDSS J012232.93+321159.2","6597-56304-0122 ",55121.4604,"STAR  ","F0IV        "
1237680316059549732,20.633727,32.278061,1,6,1,0.002,0.002,19.308,17.44,16.641,16.331,16.163,0.035,0.005,0.004,0.004,0.008,-6.0E-5,1.0E-5,0,2.51,8.06,,,,3,"SDSS J012232.09+321641.0","2041-53387-0550 ",55121.4604,"STAR  ","K3          "
1237680316059549886,20.612883,32.281042,1,6,1,0.008,0.008,18.951,18.592,18.78,19.066,19.317,0.028,0.008,0.012,0.02,0.073,-4.4E-4,3.0E-5,0,-41.79,2.87,,,,3,"SDSS J012227.09+321651.7","7728-58138-0569 ",55121.4604,"STAR  ","WDhotter    "
1237666214077857947,21.047346,32.216532,1,6,1,0.01,0.01,21.042,19.906,19.681,19.581,19.487,0.072,0.015,0.016,0.02,0.056,-3.3E-4,6.0E-5,0,0.69,-2.21,,,,3,"SDSS J012411.36+321259.5","2061-53711-0583 ",53263.4046,"STAR  ","A0          "
1237680316059746382,21.208823,32.209558,1,6,0,0.08,0.073,16.352,15.107,15.275,14.368,14.189,0.008,0.004,0.012,0.005,0.005,-1.6E-4,1.0E-5,0,2.74,-3.92,,,,3,"SDSS J012450.11+321234.4","2041-53387-0589 ",55121.4616,"STAR  ","F9          "
1237680316059746526,21.197887,32.222146,1,6,0,0.112,0.101,26.417,24.091,22.805,21.263,19.994,0.604,0.505,0.328,0.118,0.131,-1.0E-5,7.0E-5,0,,,,,,3,"SDSS J012447.49+321319.7","7728-58138-0683 ",55121.4616,"STAR  ","M6III       "
1237680316059746556,21.240213,32.241611,1,6,1,0.007,0.007,19.879,18.892,18.524,18.387,18.282,0.057,0.01,0.01,0.012,0.032,-2.2E-4,2.0E-5,0,9.65,-1.67,,,,3,"SDSS J012457.65+321429.8","2061-53711-0624 ",55121.4616,"STAR  ","F5          "
1237666214077792596,20.999545,32.188007,1,6,1,0.006,0.006,20.584,19.486,19.087,18.899,18.859,0.052,0.012,0.011,0.013,0.033,-3.3E-4,2.0E-5,0,-3.84,1.07,,,,3,"SDSS J012359.89+321116.8","6596-56331-0710 ",53263.4042,"STAR  ","F6V         "
1237666214077857843,20.991938,32.281185,1,6,1,0.001,0.001,17.358,15.857,15.305,15.113,15.046,0.009,0.003,0.003,0.004,0.005,-2.0E-5,1.0E-5,0,6.98,-5.29,,,,3,"SDSS J012358.06+321652.2","2041-53387-0586 ",53263.4046,"STAR  ","F9          "
1237666214077857877,21.013337,32.319198,1,6,1,0.003,0.003,18.95,17.714,17.768,17.839,17.891,0.019,0.005,0.006,0.007,0.018,-2.7E-4,1.0E-5,0,3.86,0.08,,,,3,"SDSS J012403.20+321909.1","2041-53387-0590 ",53263.4046,"STAR  ","A0          "
1237680316059681005,21.115741,32.298508,1,6,1,0.006,0.006,20.589,18.964,18.291,18.03,17.87,0.093,0.01,0.009,0.01,0.023,-3.1E-4,1.0E-5,0,2.7,-2.03,,,,3,"SDSS J012427.77+321754.6","2061-53711-0586 ",55121.4612,"STAR  ","K1          "
1237666214077923354,21.061111,32.380304,1,6,1,0.001,0.001,18.18,16.505,15.846,15.592,15.468,0.013,0.004,0.003,0.004,0.005,-3.2E-4,1.0E-5,0,-12.97,4.42,,,,3,"SDSS J012414.66+322249.0","2041-53387-0615 ",53263.405,"STAR  ","K1          "
1237666214077923593,21.077387,32.397146,1,6,1,0.006,0.007,20.891,19.546,18.985,18.698,18.538,0.062,0.012,0.011,0.011,0.029,-5.9E-4,2.0E-5,0,2.39,-4.26,,,,3,"SDSS J012418.57+322349.7","2061-53711-0594 ",53263.405,"STAR  ","G2          "
1237666214077923613,21.062716,32.411286,1,6,1,0.007,0.008,20.891,19.635,19.101,18.871,18.761,0.061,0.013,0.011,0.013,0.034,-2.9E-4,2.0E-5,0,-4.72,-2.33,,,,3,"SDSS J012415.05+322440.6","2061-53711-0581 ",53263.405,"STAR  ","F9          "
1237666214077923625,21.07467,32.423572,1,6,1,0.003,0.003,19.667,18.343,17.74,17.492,17.35,0.028,0.007,0.006,0.006,0.013,-2.3E-4,1.0E-5,0,-4.1,-1.66,,,,3,"SDSS J012417.92+322524.8","2041-53387-0617 ",53263.405,"STAR  ","F9          "
1237680312310825160,21.294327,32.297314,1,6,1,0.009,0.009,20.522,19.336,19.063,19.005,18.916,0.08,0.011,0.014,0.018,0.051,-2.8E-4,2.0E-5,0,-1.12,-0.59,,,,3,"SDSS J012510.63+321750.3","2061-53711-0622 ",55121.4329,"STAR  ","F5          "
1237680312310825152,21.297745,32.347738,1,6,1,0.002,0.002,18.724,17.148,16.531,16.338,16.249,0.024,0.005,0.004,0.004,0.008,-1.5E-4,1.0E-5,0,0.09,0.45,,,,3,"SDSS J012511.45+322051.8","2041-53387-0628 ",55121.4329,"STAR  ","F9          "
1237680312310759564,21.207572,32.361046,1,6,1,0.001,0.001,16.978,15.509,14.824,14.531,14.387,0.009,0.004,0.003,0.003,0.004,-9.8E-4,1.0E-5,0,-0.35,-5.78,,,,3,"SDSS J012449.81+322139.7","2041-53387-0587 ",55121.4325,"STAR  ","F9          "
1237680312310825127,21.277333,32.402053,1,6,1,0.003,0.003,19.395,17.97,17.405,17.192,17.101,0.035,0.006,0.005,0.006,0.014,-2.8E-4,1.0E-5,0,-0.98,-2.8,,,,3,"SDSS J012506.55+322407.3","2041-53387-0607 ",55121.4329,"STAR  ","F9          "
1237666213541052756,21.403107,32.40506,1,6,1,0.003,0.003,19.657,18.346,17.802,17.63,17.528,0.026,0.007,0.006,0.006,0.014,-1.7E-4,1.0E-5,0,-2.9,-1.82,,,,3,"SDSS J012536.74+322418.2","2041-53387-0613 ",53263.405,"STAR  ","F9          "
1237680312310825166,21.338035,32.476091,1,6,1,0.002,0.002,19.718,17.713,16.975,16.725,16.62,0.042,0.005,0.005,0.005,0.01,-1.4E-4,1.0E-5,0,6.37,-2.01,,,,3,"SDSS J012521.12+322833.9","2041-53387-0606 ",55121.4329,"STAR  ","K1          "
1237680312310759523,21.159013,32.42485,1,6,1,0.002,0.002,18.13,16.997,16.635,16.5,16.45,0.016,0.004,0.004,0.005,0.009,-4.9E-4,1.0E-5,0,-3.11,-5.07,,,,3,"SDSS J012438.16+322529.4","2061-53711-0590 ",55121.4325,"STAR  ","F5          "
1237680312310759525,21.175005,32.498832,1,6,1,0.001,0.001,18.07,16.581,16.014,15.815,15.733,0.016,0.004,0.004,0.004,0.006,4.0E-5,1.0E-5,0,-2.73,-3.76,,,,3,"SDSS J012442.00+322955.7","2041-53387-0603 ",55121.4325,"STAR  ","F9          "
1237680312310759755,21.25796,32.49054,1,6,1,0.016,0.017,20.11,19.645,19.789,19.909,19.804,0.057,0.014,0.023,0.039,0.122,-2.0E-5,6.0E-5,0,8.17,-19.0,,,,3,"SDSS J012501.91+322925.9","2061-53711-0614 ",55121.4325,"STAR  ","WD          "
1237680316596617471,21.317733,32.524339,1,6,1,0.004,0.004,20.057,18.295,17.702,17.51,17.463,0.073,0.007,0.006,0.007,0.018,-1.8E-4,1.0E-5,0,0.11,-4.17,,,,3,"SDSS J012516.25+323127.6","2041-53387-0620 ",55121.4616,"STAR  ","F9          "
1237680312310759730,21.231457,32.498801,1,6,1,0.006,0.006,19.752,18.803,18.487,18.366,18.307,0.044,0.009,0.009,0.012,0.034,-7.7E-4,3.0E-5,0,-0.7,-0.59,,,,3,"SDSS J012455.54+322955.6","2061-53711-0615 ",55121.4325,"STAR  ","A0          "
1237666214077858030,20.915099,32.312369,1,6,1,0.004,0.004,19.604,18.459,17.974,17.766,17.674,0.028,0.007,0.006,0.007,0.015,-0.0011,1.0E-5,0,-1.21,-16.51,,,,3,"SDSS J012339.62+321844.5","2061-53711-0543 ",53263.4046,"STAR  ","G2          "
1237666214077923736,21.040874,32.423751,1,6,1,0.009,0.009,23.626,20.988,19.501,18.286,17.621,0.47,0.032,0.014,0.009,0.015,-4.0E-5,2.0E-5,0,-0.87,-10.06,,,,3,"SDSS J012409.80+322525.5","7728-58138-0649 ",53263.405,"STAR  ","M4.5:III    "
1237666214077923426,21.032446,32.454791,1,6,1,0.002,0.002,18.754,17.134,16.445,16.184,16.038,0.017,0.004,0.004,0.004,0.007,-7.0E-5,1.0E-5,0,4.3,-1.52,,,,3,"SDSS J012407.78+322717.2","2041-53387-0612 ",53263.405,"STAR  ","K1          "
1237666214077923366,20.969074,32.421836,1,6,1,0.01,0.01,23.557,20.246,19.615,19.352,21.367,0.456,0.019,0.015,0.017,0.285,-0.00106,3.0E-5,0,3.88,-6.08,,,,3,"SDSS J012352.57+322518.6","2061-53711-0584 ",53263.405,"STAR  ","F9          "
1237666214077923630,20.994984,32.433246,1,6,1,0.009,0.009,21.652,20.164,19.474,19.202,19.104,0.105,0.018,0.014,0.015,0.044,-3.3E-4,2.0E-5,0,-0.33,-7.77,,,,3,"SDSS J012358.79+322559.6","7728-58138-0610 ",53263.405,"STAR  ","K0V         "
1237680312310628499,20.758264,32.450273,1,6,1,0.006,0.006,19.882,18.947,18.622,18.469,18.441,0.05,0.009,0.01,0.012,0.036,-1.9E-4,3.0E-5,0,0.93,-7.36,,,,3,"SDSS J012301.98+322700.9","2061-53711-0547 ",55121.4316,"STAR  ","A0          "
1237680312310628404,20.790655,32.483517,1,6,1,0.001,0.001,17.518,15.892,15.237,14.982,14.873,0.012,0.004,0.003,0.003,0.005,-1.8E-4,1.0E-5,0,14.15,-6.95,,,,3,"SDSS J012309.75+322900.6","2041-53387-0576 ",55121.4316,"STAR  ","K1          "
1237666214077989215,20.975252,32.561225,1,6,1,0.004,0.004,23.024,19.89,18.32,17.295,16.717,0.316,0.015,0.007,0.006,0.009,9.0E-5,1.0E-5,0,11.56,7.83,,,,3,"SDSS J012354.06+323340.4","2061-53711-0607 ",53263.4054,"STAR  ","M2          "
1237666214077923443,21.089805,32.461868,1,6,1,0.001,0.001,16.249,14.948,14.804,14.78,14.809,0.006,0.003,0.003,0.003,0.004,-3.4E-4,1.0E-5,0,-3.56,0.77,,,,3,"SDSS J012421.55+322742.7","2041-53387-0610 ",53263.405,"STAR  ","A0          "
1237680312310759933,21.135525,32.488758,1,6,1,0.031,0.032,24.597,21.835,20.561,20.138,19.666,1.366,0.067,0.042,0.047,0.104,-2.8E-4,3.0E-5,0,15.73,-22.05,,,,3,"SDSS J012432.52+322919.5","7728-58138-0642 ",55121.4325,"STAR  ","K3V         "
1237666214077923522,21.113676,32.503554,1,6,1,0.001,0.001,18.958,17.026,16.247,15.972,15.809,0.018,0.004,0.004,0.004,0.006,-2.3E-4,1.0E-5,0,-7.06,-5.87,,,,3,"SDSS J012427.28+323012.7","2041-53387-0575 ",53263.405,"STAR  ","K3          "
1237666214077923869,21.100458,32.504947,1,6,1,0.068,0.08,22.433,21.97,22.052,22.23,21.603,0.204,0.071,0.106,0.196,0.38,0.00327,9.0E-5,4,,,,,,3,"SDSS J012424.10+323017.8","7728-58138-0643 ",53263.405,"STAR  ","WDmagnetic  "
1237666214077989194,21.097599,32.527678,1,6,1,0.009,0.01,21.899,20.299,19.717,19.553,19.402,0.128,0.019,0.016,0.019,0.055,-5.6E-4,2.0E-5,0,-1.42,-10.21,,,,3,"SDSS J012423.42+323139.6","2061-53711-0617 ",53263.4054,"STAR  ","F9          "
1237666214077989432,21.092863,32.593668,1,6,1,0.006,0.006,23.775,20.751,19.172,17.926,17.234,0.534,0.025,0.011,0.007,0.012,1.9E-4,2.0E-5,0,8.81,-6.69,,,,3,"SDSS J012422.28+323537.2","2061-53711-0602 ",53263.4054,"STAR  ","M3          "
1237680316596552032,21.185725,32.620548,1,6,1,0.007,0.006,20.882,19.028,18.299,18.077,17.918,0.135,0.01,0.009,0.01,0.026,-4.0E-5,1.0E-5,0,3.78,-4.69,,,,3,"SDSS J012444.57+323713.9","2061-53711-0606 ",55121.4612,"STAR  ","K1          "
1237666214077989345,21.123549,32.603073,1,6,1,0.003,0.003,20.002,18.652,18.064,17.839,17.776,0.035,0.008,0.007,0.007,0.017,-6.1E-4,1.0E-5,0,-0.94,-8.49,,,,3,"SDSS J012429.65+323611.0","2061-53711-0616 ",53263.4054,"STAR  ","F9          "
1237666214077989396,21.144082,32.641792,1,6,1,0.007,0.008,21.517,19.874,19.31,19.074,18.967,0.099,0.014,0.012,0.014,0.04,-3.3E-4,2.0E-5,0,-2.41,0.4,,,,3,"SDSS J012434.57+323830.4","2061-53711-0605 ",53263.4054,"STAR  ","F9          "
1237678892278874491,21.180667,32.646872,1,6,1,0.002,0.001,19.381,17.551,16.887,16.692,16.598,0.03,0.005,0.005,0.006,0.01,-2.3E-4,1.0E-5,0,-0.96,-1.11,,,,3,"SDSS J012443.36+323848.7","2041-53387-0605 ",54770.413,"STAR  ","K1          "
1237678892278874476,21.154897,32.66896,1,6,1,0.002,0.002,19.206,17.689,17.06,16.821,16.693,0.027,0.006,0.005,0.006,0.01,-2.9E-4,1.0E-5,0,-0.81,-2.78,,,,3,"SDSS J012437.17+324008.2","2041-53387-0609 ",54770.413,"STAR  ","F9          "
1237666214077989208,20.998232,32.55536,1,6,1,0.008,0.008,20.832,19.64,19.493,19.46,19.475,0.06,0.013,0.014,0.018,0.06,-6.0E-4,4.0E-5,0,0.0,0.0,,,,3,"SDSS J012359.57+323319.2","2061-53711-0610 ",53263.4054,"STAR  ","A0          "
1237666214077989226,20.975438,32.580907,1,6,1,0.004,0.004,20.446,19.12,18.581,18.367,18.295,0.046,0.01,0.008,0.009,0.024,-2.7E-4,1.0E-5,0,-1.12,-5.18,,,,3,"SDSS J012354.10+323451.2","2061-53711-0608 ",53263.4054,"STAR  ","F9          "
1237666214077989243,21.058232,32.590687,1,6,0,0.006,0.006,20.873,19.589,19.065,18.857,18.83,0.062,0.012,0.011,0.012,0.036,-1.9E-4,2.0E-5,0,0.9,-2.95,,,,3,"SDSS J012413.97+323526.4","7728-58138-0635 ",53263.4054,"STAR  ","G1V         "
1237680316060008822,21.851606,32.187066,1,6,1,0.013,0.012,26.436,20.203,19.316,18.981,18.739,0.592,0.023,0.018,0.019,0.048,-4.0E-5,1.0E-5,0,9.48,-4.22,,,,3,"SDSS J012724.38+321113.4","6596-56331-0872 ",55121.4633,"STAR  ","K3V         "
1237679582155178218,21.742697,32.319841,1,6,1,0.006,0.006,19.486,18.56,18.232,18.072,17.999,0.048,0.008,0.009,0.01,0.028,-9.4E-4,1.0E-5,0,2.71,-4.15,,,,3,"SDSS J012658.24+321911.4","6596-56331-0868 ",54861.1917,"STAR  ","F3/F5V      "
1237679582155243695,21.828061,32.398763,1,6,1,0.003,0.003,20.389,17.862,16.869,16.521,16.346,0.094,0.006,0.005,0.005,0.009,0.0,1.0E-5,0,7.66,-4.37,,,,3,"SDSS J012718.73+322355.5","6596-56331-0873 ",54861.1921,"STAR  ","K5Ve        "
1237679582155309194,21.973358,32.289271,1,6,1,0.011,0.011,20.087,19.26,18.961,18.821,18.808,0.072,0.013,0.014,0.018,0.054,2.8E-4,2.0E-5,0,4.82,-3.45,,,,3,"SDSS J012753.60+321721.3","6596-56331-0904 ",54861.1925,"STAR  ","F3/F5V      "
1237679582155309535,21.991186,32.36954,1,6,1,0.062,0.067,25.58,22.644,21.296,19.795,19.153,1.373,0.176,0.095,0.04,0.074,-5.0E-5,4.0E-5,0,1.32,5.36,,,,3,"SDSS J012757.88+322210.3","7728-58138-0844 ",54861.1925,"STAR  ","M4.5:III    "
1237680316596814175,21.859897,32.456227,1,6,1,0.012,0.012,21.132,19.765,19.203,19.004,18.946,0.165,0.016,0.016,0.019,0.058,-1.6E-4,1.0E-5,0,-0.77,3.12,,,,3,"SDSS J012726.37+322722.4","7728-58138-0808 ",55121.4629,"STAR  ","G8V         "
1237680316596814129,21.816138,32.440079,1,6,1,0.013,0.013,21.396,19.831,19.245,19.007,18.945,0.206,0.017,0.017,0.019,0.058,-2.5E-4,2.0E-5,0,-0.96,-2.23,,,,3,"SDSS J012715.87+322624.2","7728-58138-0814 ",55121.4629,"STAR  ","G0          "
1237680316596814527,21.884057,32.488098,1,3,1,0.06,0.117,25.9,21.975,20.579,19.811,19.714,1.464,0.122,0.066,0.05,0.165,-8.2E-4,5.0E-5,0,4.78,16.77,0.4277,0.0857,0.4376,3,"SDSS J012732.17+322917.1","6600-56566-0333 ",55121.4629,"STAR  ","K5          "
1237680316596879544,21.980718,32.454311,1,6,1,0.022,0.018,20.858,19.976,19.638,19.529,19.479,0.133,0.019,0.024,0.029,0.098,-5.6E-4,4.0E-5,0,12.31,2.81,,,,2,"SDSS J012755.37+322715.5","7728-58138-0810 ",55121.4633,"STAR  ","A2II        "
1237678892279202405,21.964241,32.547411,1,6,1,0.013,0.014,22.755,20.766,20.318,20.123,20.176,0.393,0.029,0.029,0.035,0.134,-7.2E-4,6.0E-5,0,0.0,0.0,,,,3,"SDSS J012751.41+323250.6","7728-58138-0812 ",54770.4151,"STAR  ","F8V         "
1237680316596814283,21.720651,32.502819,1,6,1,0.055,0.047,23.043,21.509,20.998,21.103,21.1,0.856,0.063,0.069,0.12,0.377,-3.9E-4,9.0E-5,4,0.0,0.0,,,,3,"SDSS J012652.95+323010.1","7728-58138-0769 ",55121.4629,"STAR  ","F3/F5V      "
1237666213541117967,21.587895,32.464647,1,3,1,0.09,0.134,25.503,20.56,20.314,18.675,17.769,2.391,0.09,0.105,0.04,0.065,1.0E-5,4.0E-5,0,-63.84,22.61,0.0602,0.09,0.6324,3,"SDSS J012621.09+322752.7","6600-56566-0417 ",53263.4054,"STAR  ","M5III       "
1237680316596748788,21.632176,32.510049,1,6,1,0.044,0.038,22.062,21.091,20.845,20.784,20.453,0.377,0.044,0.058,0.091,0.213,-3.8E-4,6.0E-5,4,7.87,-15.46,,,,3,"SDSS J012631.72+323036.1","7728-58138-0763 ",55121.4624,"STAR  ","F3/F5V      "
1237678892279136764,21.900618,32.598901,1,6,1,0.03,0.032,25.514,22.979,21.173,19.759,18.926,0.781,0.174,0.058,0.026,0.046,-4.0E-5,3.0E-5,0,0.0,0.0,,,,3,"SDSS J012736.14+323556.0","7728-58138-0802 ",54770.4147,"STAR  ","M5III       "
1237678892279136379,21.853345,32.604883,1,6,1,0.002,0.002,18.998,18.054,17.684,17.537,17.484,0.024,0.006,0.006,0.007,0.016,-1.8E-4,1.0E-5,0,5.71,-9.88,,,,3,"SDSS J012724.80+323617.5","7728-58138-0803 ",54770.4147,"STAR  ","F3/F5V      "
1237678892279136818,21.753676,32.63451,1,6,1,0.044,0.055,22.428,22.198,22.009,22.196,21.977,0.288,0.089,0.116,0.197,0.543,0.00358,0.01022,4,,,,,,3,"SDSS J012700.88+323804.2","7728-58138-0796 ",54770.4147,"STAR  ","WDmagnetic  "
1237678892279071665,21.655723,32.645273,1,6,1,0.086,0.081,24.929,25.18,22.719,20.914,19.456,0.991,0.578,0.211,0.065,0.07,2.4E-4,5.0E-5,0,,,,,,3,"SDSS J012637.37+323842.9","7728-58138-0759 ",54770.4143,"STAR  ","M6III       "
1237678892279070837,21.722975,32.65216,1,6,1,0.039,0.039,23.815,22.743,22.181,20.989,19.307,1.062,0.231,0.134,0.07,0.062,-8.0E-5,5.0E-5,0,,,,,,3,"SDSS J012653.51+323907.7","7728-58138-0757 ",54770.4143,"STAR  ","M5III       "
1237678892279071158,21.754194,32.75126,1,6,1,0.005,0.006,21.813,20.061,19.222,18.946,18.766,0.169,0.018,0.013,0.014,0.039,-2.5E-4,2.0E-5,0,-6.62,-3.13,,,,3,"SDSS J012701.00+324504.5","7728-58138-0756 ",54770.4143,"STAR  ","K3V         "
1237680316596945031,22.177538,32.473657,1,6,1,0.225,0.192,26.043,24.009,22.704,20.636,19.935,0.917,0.451,0.325,0.075,0.141,-1.3E-4,5.0E-5,0,,,,,,3,"SDSS J012842.60+322825.1","7728-58138-0847 ",55121.4637,"STAR  ","M4.5:III    "
1237678806383919414,22.178814,32.73143,1,6,1,0.01,0.01,21.535,19.804,19.12,19.019,18.741,0.17,0.017,0.014,0.02,0.05,-6.1E-4,1.0E-5,0,2.28,5.95,,,,3,"SDSS J012842.91+324353.1","6600-56566-0256 ",54765.4146,"STAR  ","K0V         "
1237678806383984824,22.322734,32.72184,1,6,1,0.003,0.003,18.937,17.708,17.424,17.335,17.324,0.024,0.005,0.006,0.006,0.016,-8.7E-4,1.0E-5,0,-0.25,1.24,,,,3,"SDSS J012917.45+324318.6","7729-58135-0445 ",54765.415,"STAR  ","A4V         "
1237678806383984900,22.417917,32.758389,1,6,1,0.004,0.005,19.021,18.007,17.666,17.468,17.432,0.025,0.006,0.006,0.007,0.018,-1.9E-4,1.0E-5,0,-0.12,3.89,,,,3,"SDSS J012940.30+324530.1","7729-58135-0403 ",54765.415,"STAR  ","F6V         "
1237678806383919167,22.228036,32.77758,1,6,1,0.027,0.031,24.965,20.884,20.509,20.418,20.018,1.26,0.038,0.042,0.063,0.15,-6.1E-4,6.0E-5,0,4.75,-17.25,,,,3,"SDSS J012854.72+324639.2","6600-56566-0260 ",54765.4146,"STAR  ","F3/F5V      "
1237678806383919787,22.296237,32.856941,1,3,1,0.107,0.062,24.76,22.146,20.817,19.695,19.165,1.54,0.128,0.07,0.041,0.088,-1.4E-4,9.0E-5,0,0.0,0.0,0.5912,0.0467,0.5869,3,"SDSS J012911.09+325124.9","6600-56566-0225 ",54765.4146,"STAR  ","M4.5:III    "
1237678806383919379,22.291367,32.896423,1,6,1,0.059,0.074,23.516,22.217,21.644,21.631,22.413,0.829,0.114,0.111,0.179,0.871,-1.6E-4,1.4E-4,4,,,,,,3,"SDSS J012909.92+325347.1","7728-58138-0880 ",54765.4146,"STAR  ","F5Ib...     "
1237678806383854376,22.032244,32.797061,1,3,0,0.114,0.087,23.453,25.061,22.253,21.118,20.002,0.814,0.788,0.18,0.116,0.146,9.0E-5,1.1E-4,0,,,0.874,0.0532,0.5821,3,"SDSS J012807.73+324749.4","7728-58138-0837 ",54765.4142,"STAR  ","M5III       "
1237678806383919460,22.158193,32.859476,1,6,1,0.014,0.014,21.362,19.905,19.626,19.674,19.419,0.144,0.019,0.02,0.034,0.086,-4.9E-4,3.0E-5,0,-0.49,1.82,,,,3,"SDSS J012837.96+325134.1","6600-56566-0274 ",54765.4146,"STAR  ","F3/F5V      "
1237678892816138395,22.298848,32.996476,1,6,1,0.001,0.001,17.49,16.455,16.081,15.945,15.894,0.011,0.004,0.005,0.005,0.007,-9.7E-4,1.0E-5,0,9.98,-3.03,,,,3,"SDSS J012911.72+325947.3","7728-58138-0864 ",54770.4155,"STAR  ","F3/F5V      "
1237678806383854071,22.030588,32.938595,1,6,1,0.041,0.041,25.322,21.182,20.95,20.695,20.77,1.098,0.05,0.061,0.082,0.304,-4.6E-4,8.0E-5,0,0.0,0.0,,,,3,"SDSS J012807.34+325618.9","6600-56566-0304 ",54765.4142,"STAR  ","F2V         "
1237678892816073011,22.038399,32.961975,1,6,1,0.018,0.018,24.835,22.231,20.575,20.249,19.836,1.037,0.085,0.036,0.036,0.093,-1.0E-4,4.0E-5,0,18.0,11.45,,,,3,"SDSS J012809.21+325743.1","7729-58135-0457 ",54770.4151,"STAR  ","K5          "
1237678892816138271,22.19885,33.029887,1,6,1,0.042,0.042,24.635,20.307,20.231,19.458,22.827,1.664,0.029,0.041,0.031,1.081,-9.0E-5,3.0E-5,0,0.0,0.0,,,,3,"SDSS J012847.72+330147.5","7729-58135-0456 ",54770.4155,"STAR  ","F6III       "
1237678892816138472,22.221391,33.058688,1,6,1,0.011,0.012,21.886,20.351,19.73,19.545,19.282,0.198,0.022,0.02,0.023,0.064,-3.3E-4,2.0E-5,0,0.0,0.0,,,,3,"SDSS J012853.13+330331.2","7729-58135-0455 ",54770.4155,"STAR  ","G4V         "
1237666213541118210,21.382496,32.515861,1,6,1,0.006,0.006,20.943,19.61,18.981,18.752,18.596,0.059,0.013,0.01,0.011,0.031,-3.2E-4,2.0E-5,0,7.61,-3.54,,,,3,"SDSS J012531.79+323057.0","2061-53711-0609 ",53263.4054,"STAR  ","F9          "
1237666213541183721,21.481632,32.699083,1,6,1,0.008,0.009,20.28,19.215,19.441,19.7,19.944,0.04,0.01,0.013,0.021,0.095,-5.3E-4,3.0E-5,0,8.68,11.56,,,,3,"SDSS J012555.59+324156.6","7726-58154-0042 ",53263.4058,"STAR  ","A1V         "
1237666213541249680,21.660482,32.81217,1,6,1,0.031,0.027,23.999,21.787,21.001,20.818,20.744,0.581,0.056,0.042,0.052,0.192,-2.3E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J012638.51+324843.8","7728-58138-0760 ",53263.4062,"STAR  ","K0V         "
1237678892278940751,21.359692,32.762581,1,6,0,0.07,0.081,25.107,26.358,23.423,21.274,19.824,0.917,0.328,0.363,0.085,0.096,-2.3E-4,5.0E-5,0,,,,,,3,"SDSS J012526.32+324545.2","7728-58138-0719 ",54770.4134,"STAR  ","M6III       "
1237678892278939980,21.395001,32.790497,1,6,1,0.004,0.004,19.913,18.98,18.646,18.528,18.401,0.042,0.01,0.01,0.011,0.03,-3.2E-4,2.0E-5,0,-0.28,10.15,,,,3,"SDSS J012534.80+324725.7","6597-56304-0012 ",54770.4134,"STAR  ","F3/F5V      "
1237666213541314601,21.572256,32.929718,1,6,1,0.008,0.008,18.997,19.069,19.459,19.737,20.031,0.019,0.009,0.013,0.022,0.098,1.1E-4,9.0E-5,0,6.07,0.31,,,,3,"SDSS J012617.34+325546.9","6597-56304-0017 ",53263.4067,"STAR  ","WDhotter    "
